id;lat;long
63715;-22.9582513;-43.6329746
63716;-22.9600666;-43.6312097
63717;-22.9580525;-43.6318722
63718;-22.9603988;-43.6310917
63719;-22.9543367;-43.6266084
63720;-22.9550369;-43.6252686
63721;-22.9628684;-43.6307994
63722;-22.960615;-43.631591
63723;-22.9594343;-43.6230987
63724;-22.9427169;-43.612783
63725;-22.9440952;-43.6038539
63726;-22.9405025;-43.5961157
63727;-22.9455306;-43.5968615
63728;-22.9463168;-43.5986489
63729;-22.9440899;-43.5975763
63730;-22.944173;-43.5969871
63731;-22.9449705;-43.5970859
63732;-22.9448974;-43.5977202
63733;-22.8520759;-43.4568608
63734;-22.9404468;-43.5985729
63735;-22.9403716;-43.5997327
63736;-22.9399267;-43.5986679
63737;-22.9396516;-43.5991694
63738;-22.940689;-43.5992982
63739;-22.9426255;-43.6023223
63740;-22.9325375;-43.6089635
63741;-22.9440274;-43.6041386
63742;-22.9436197;-43.6041556
63743;-22.9440915;-43.6044131
63744;-22.9421254;-43.5998909
63745;-22.9434962;-43.6049885
63746;-22.9448757;-43.6028548
63747;-22.9402283;-43.5954224
63748;-22.9456397;-43.5967961
63749;-22.9457476;-43.6054498
63750;-22.9295572;-43.6048101
63751;-22.9472931;-43.6015507
63752;-22.935897;-43.600933
63753;-22.9439546;-43.4142762
63754;-22.9312703;-43.3998705
63755;-22.9288634;-43.4035451
63756;-22.9290668;-43.4038644
63757;-22.9295411;-43.4024213
63758;-22.92888;-43.4029603
63759;-22.8686389;-43.5971819
63760;-22.9599468;-43.6241837
63761;-22.8461808;-43.5616198
63762;-22.8562058;-43.5607951
63763;-22.8565434;-43.5613094
63764;-22.8530869;-43.561314
63765;-22.8551106;-43.5628878
63766;-22.8553384;-43.5621734
63767;-22.8569416;-43.5586687
63768;-22.8481929;-43.5630682
63769;-22.8431034;-43.5695498
63770;-22.8431813;-43.5697784
63771;-22.8440353;-43.5703906
63772;-22.8431385;-43.5705521
63773;-22.8442059;-43.5677802
63774;-22.8431763;-43.5680437
63775;-22.8442864;-43.5681426
63776;-22.8435372;-43.5683776
63777;-22.8437046;-43.5654551
63778;-22.8445977;-43.5696624
63779;-22.8424986;-43.5685148
63780;-22.8474028;-43.5614369
63781;-22.8467688;-43.5612104
63782;-22.8471597;-43.5608085
63783;-22.9447947;-43.3399691
63784;-22.8358475;-43.2596545
63785;-22.8353421;-43.2608211
63786;-22.9910943;-43.479711
63787;-22.9915036;-43.4814003
63788;-22.9895952;-43.5579157
63789;-22.9895572;-43.5583945
63790;-22.9916637;-43.5627884
63791;-22.9966119;-43.563386
63792;-22.9868579;-43.5625868
63793;-22.9126171;-43.6010673
63794;-22.8817539;-43.6138323
63795;-22.882326;-43.612052
63796;-22.9137286;-43.6068251
63797;-22.9931703;-43.5568388
63798;-22.9926493;-43.5577816
63799;-22.9123847;-43.6054592
63800;-22.9122968;-43.6065265
63801;-22.9127484;-43.6048949
63802;-22.9941552;-43.55832
63803;-22.9891555;-43.5562246
63804;-22.9910318;-43.5575483
63805;-22.9918975;-43.5578822
63806;-22.8891779;-43.6097474
63807;-22.881151;-43.5995503
63808;-22.9876604;-43.5597463
63809;-22.9128108;-43.6082836
63810;-22.9127927;-43.6119386
63811;-22.8900703;-43.5988905
63812;-22.8941761;-43.6114859
63813;-22.8865503;-43.597659
63814;-22.8935219;-43.5969644
63815;-22.8787993;-43.6117829
63816;-22.8792567;-43.6075574
63817;-22.8782394;-43.5979238
63818;-22.8897101;-43.6102994
63819;-22.9141986;-43.5683146
63820;-22.9136465;-43.5683837
63821;-22.9118269;-43.5732485
63822;-22.9287278;-43.5750926
63823;-22.9288249;-43.5753029
63824;-22.8800394;-43.6062294
63825;-22.9283056;-43.5673285
63826;-22.9281071;-43.5673101
63827;-22.9236567;-43.6044023
63828;-22.923614;-43.6044073
63829;-22.923273;-43.6047593
63830;-22.9237257;-43.6056534
63831;-22.9213386;-43.5989721
63832;-22.9214263;-43.5987356
63833;-22.9183429;-43.6024645
63834;-22.9175851;-43.6041436
63835;-22.9283551;-43.6033379
63836;-22.9279429;-43.6008002
63837;-22.9763039;-43.5414885
63838;-22.9809034;-43.5475109
63839;-22.9806032;-43.5488512
63840;-22.9375278;-43.5490457
63841;-22.9753075;-43.5412002
63842;-22.9719886;-43.5465109
63843;-22.9728233;-43.5470769
63844;-22.9725282;-43.5468985
63845;-22.9723567;-43.5472115
63846;-22.9713615;-43.5475187
63847;-22.9707687;-43.5471573
63848;-22.9705428;-43.5475884
63849;-22.9711218;-43.5479406
63850;-22.9715981;-43.5471023
63851;-22.943826;-43.5517627
63852;-22.9408388;-43.5546548
63853;-22.9410655;-43.5535721
63854;-22.9709069;-43.5483523
63855;-22.9713194;-43.5485964
63856;-22.9717021;-43.5488538
63857;-22.9716441;-43.5489853
63858;-22.9719701;-43.5473371
63859;-22.9721479;-43.5474336
63860;-22.9777078;-43.5541633
63861;-22.921812;-43.6118564
63862;-22.9173194;-43.6098039
63863;-22.9170604;-43.6098379
63864;-22.9182484;-43.5994061
63865;-22.9199314;-43.6001162
63866;-22.930438;-43.5465293
63867;-22.9314531;-43.5436276
63868;-22.9309814;-43.5557826
63869;-22.9290845;-43.5558051
63870;-22.9292373;-43.5553431
63871;-22.9142301;-43.5632526
63872;-22.9193538;-43.613656
63873;-22.9305501;-43.5549632
63874;-22.9307196;-43.5546045
63875;-22.9306307;-43.5545743
63876;-22.9318335;-43.5524681
63877;-22.9315713;-43.5533463
63878;-22.9308775;-43.5538025
63879;-22.9306535;-43.5549763
63880;-22.9307855;-43.5537757
63881;-22.9430603;-43.5553756
63882;-22.9417166;-43.5534793
63883;-23.0283703;-43.5007679
63884;-23.0255809;-43.5165855
63885;-22.9133123;-43.6038069
63886;-22.912843;-43.6038068
63887;-22.9127006;-43.6071578
63888;-22.9887332;-43.494983
63889;-22.9882812;-43.4955035
63890;-22.8818565;-43.6115961
63891;-22.8912803;-43.6148646
63892;-22.9193096;-43.6055144
63893;-22.9136321;-43.6032738
63894;-22.9250989;-43.5991164
63895;-22.9211765;-43.6117959
63896;-22.9223123;-43.6148221
63897;-22.9217508;-43.6148355
63898;-22.8889438;-43.6099998
63899;-22.889176;-43.6105577
63900;-22.8765769;-43.6137013
63901;-22.887513;-43.599109
63902;-22.8873945;-43.5989994
63903;-22.9142397;-43.6044761
63904;-22.9027064;-43.5490791
63905;-22.9918361;-43.5509863
63906;-22.8943764;-43.549059
63907;-22.8938953;-43.5489813
63908;-22.8998625;-43.542617
63909;-22.8998477;-43.5436437
63910;-22.8954471;-43.5484421
63911;-22.8954372;-43.5384992
63912;-22.9107484;-43.5520408
63913;-22.8974077;-43.5425238
63914;-22.8957196;-43.543238
63915;-22.9049956;-43.5393144
63916;-22.985364;-43.5534726
63917;-22.9878632;-43.5553821
63918;-22.9979763;-43.5403056
63919;-22.9968353;-43.5406588
63920;-22.9958023;-43.540767
63921;-22.9966376;-43.5403002
63922;-22.9924073;-43.5559315
63923;-22.9920579;-43.5556425
63924;-22.9916019;-43.5564736
63925;-22.9892406;-43.5563654
63926;-22.9921829;-43.5465903
63927;-22.992014;-43.5478
63928;-22.9952622;-43.5510586
63929;-22.9852356;-43.5458913
63930;-22.9956999;-43.5435542
63931;-22.9954777;-43.5452034
63932;-22.99099;-43.5414818
63933;-22.9885937;-43.5503773
63934;-22.990801;-43.5376948
63935;-22.8498223;-43.4579558
63936;-22.8956744;-43.5413852
63937;-22.8959681;-43.552111
63938;-22.8958746;-43.5527015
63939;-22.897253;-43.5480924
63940;-22.8957881;-43.5521308
63941;-22.896155;-43.5520712
63942;-22.8960893;-43.5521867
63943;-22.8962717;-43.5521469
63944;-22.8962051;-43.5522623
63945;-22.9083433;-43.5477689
63946;-22.9080122;-43.5483201
63947;-22.9075737;-43.5472083
63948;-22.9025291;-43.5493293
63949;-22.9023296;-43.5493702
63950;-22.902475;-43.5500005
63951;-22.9652338;-43.2781437
63952;-22.9758277;-43.284578
63953;-22.9803232;-43.2937647
63954;-22.980289;-43.2935965
63955;-22.9800694;-43.2921798
63956;-22.9697227;-43.2966683
63957;-22.9698542;-43.2966159
63958;-22.8746146;-43.6469878
63959;-22.873484;-43.642695
63960;-22.8693989;-43.6451586
63961;-22.8695048;-43.6462202
63962;-22.8754942;-43.6475454
63963;-22.8728434;-43.6479208
63964;-22.9069152;-43.6497901
63965;-22.9054946;-43.6499503
63966;-22.9090301;-43.6544859
63967;-22.9106451;-43.6515211
63968;-22.9164153;-43.6207451
63969;-22.9126872;-43.6240288
63970;-22.915129;-43.6277291
63971;-22.9216979;-43.6189461
63972;-22.9216864;-43.6196293
63973;-22.9174841;-43.6166489
63974;-22.9194213;-43.6175036
63975;-22.9241252;-43.6197161
63976;-22.920296;-43.6219188
63977;-22.9199075;-43.6219506
63978;-22.9199317;-43.6221607
63979;-22.9209425;-43.6220807
63980;-22.9209365;-43.6209918
63981;-22.9219973;-43.6210596
63982;-22.9228465;-43.621128
63983;-22.923036;-43.6211446
63984;-22.922098;-43.6213372
63985;-22.9227483;-43.6214639
63986;-22.9220039;-43.6221714
63987;-22.9223294;-43.6227624
63988;-22.9230788;-43.6211483
63989;-22.9272786;-43.6215426
63990;-22.9215283;-43.1859617
63991;-22.9194571;-43.6208824
63992;-22.9197869;-43.6209026
63993;-22.9216357;-43.6215028
63994;-22.9287797;-43.6234649
63995;-22.9265143;-43.6227962
63996;-22.9265287;-43.6224795
63997;-22.9263194;-43.6227842
63998;-22.926342;-43.6224523
63999;-22.9205169;-43.1767403
64000;-22.918695;-43.6233124
64001;-22.9187358;-43.622964
64002;-22.9191958;-43.62378
64003;-22.919912;-43.625205
64004;-22.9172765;-43.6263007
64005;-22.9173915;-43.6256977
64006;-22.9172949;-43.6256399
64007;-22.9197138;-43.6234745
64008;-22.9200651;-43.6233827
64009;-22.9007395;-43.7542382
64010;-22.9007378;-43.7540873
64011;-22.8727086;-43.6590079
64012;-22.9195584;-43.6219072
64013;-22.9191237;-43.6219043
64014;-22.9216512;-43.6343295
64015;-22.9219968;-43.6343871
64016;-22.9211357;-43.6345364
64017;-22.9211056;-43.6350747
64018;-22.9261843;-43.6264333
64019;-22.9253065;-43.632558
64020;-22.9293361;-43.6258762
64021;-22.9293594;-43.6272876
64022;-22.9289689;-43.6273106
64023;-22.929304;-43.6276746
64024;-22.9299506;-43.6288138
64025;-22.9297672;-43.6262356
64026;-22.9294271;-43.6283601
64027;-22.929249;-43.6285369
64028;-22.9298066;-43.6290069
64029;-22.9288812;-43.6295576
64030;-22.9287494;-43.6288749
64031;-22.9295757;-43.6282003
64032;-22.930119;-43.6275907
64033;-22.8939497;-43.4045738
64034;-22.8934652;-43.4053923
64035;-22.8944377;-43.4051022
64036;-22.8949998;-43.406336
64037;-22.894114;-43.40542
64038;-22.9074118;-43.4128819
64039;-22.9090558;-43.4125736
64040;-22.8742748;-43.6702399
64041;-22.8718627;-43.6723834
64042;-22.8709862;-43.2835057
64043;-22.8688002;-43.2811311
64044;-22.868786;-43.2814872
64045;-22.8723584;-43.673826
64046;-22.8718764;-43.6743772
64047;-22.9250402;-43.1747232
64048;-22.9144366;-43.1781194
64049;-22.9245956;-43.6237344
64050;-22.9238157;-43.624046
64051;-22.9247821;-43.6243393
64052;-22.924082;-43.6245697
64053;-22.9179255;-43.6166555
64054;-22.9170592;-43.6166578
64055;-22.9187456;-43.6175251
64056;-22.914626;-43.6289835
64057;-22.9152584;-43.6283907
64058;-22.9125592;-43.1686142
64059;-22.8668348;-43.2755461
64060;-22.8647644;-43.2756025
64061;-22.863405;-43.2762435
64062;-22.8631882;-43.2759485
64063;-22.863292;-43.2760946
64064;-22.9121414;-43.1762102
64065;-22.9255938;-43.1728572
64066;-22.8635086;-43.2774168
64067;-22.8688612;-43.2676606
64068;-22.9216224;-43.1731853
64069;-22.8596718;-43.2716194
64070;-22.8594744;-43.272802
64071;-22.8667935;-43.2744753
64072;-22.8664206;-43.2748254
64073;-22.8661479;-43.2750915
64074;-22.868565;-43.2749022
64075;-22.8707186;-43.2730664
64076;-22.8562998;-43.2667156
64077;-22.8729551;-43.2784336
64078;-22.911166;-43.4022269
64079;-22.9094884;-43.4011473
64080;-22.909885;-43.4017937
64081;-22.9108725;-43.4013972
64082;-22.8688918;-43.2680359
64083;-22.9071326;-43.4216239
64084;-22.794279;-43.2102404
64085;-22.7875343;-43.2266693
64086;-22.7874916;-43.2272382
64087;-22.8928412;-43.4341842
64088;-22.8927563;-43.4343584
64089;-22.8596768;-43.2181221
64090;-22.7961723;-43.209765
64091;-22.7966767;-43.2095739
64092;-22.7973894;-43.2095725
64093;-22.7981331;-43.2096818
64094;-22.8700836;-43.216846
64095;-22.9072589;-43.4226758
64096;-22.8958211;-43.4362651
64097;-22.9003755;-43.4404102
64098;-22.7965691;-43.2084788
64099;-22.7965908;-43.207752
64100;-22.7994535;-43.2081288
64101;-22.7988564;-43.2081275
64102;-22.8696087;-43.2182368
64103;-22.9757023;-43.4860096
64104;-22.9728912;-43.4836037
64105;-22.9726954;-43.4848249
64106;-22.9719528;-43.4861679
64107;-22.9724973;-43.4863088
64108;-22.9730332;-43.4850012
64109;-22.9729344;-43.4863208
64110;-22.9733883;-43.4851886
64111;-22.9774141;-43.4802089
64112;-22.9776498;-43.4801886
64113;-22.9780572;-43.4782407
64114;-22.9785308;-43.4792411
64115;-22.9780065;-43.4813974
64116;-22.9777062;-43.4801046
64117;-22.977633;-43.4800256
64118;-22.9785814;-43.4785679
64119;-22.9789693;-43.4795471
64120;-22.9787246;-43.4790905
64121;-22.9802414;-43.4828112
64122;-22.9810106;-43.4967721
64123;-22.9817974;-43.4957365
64124;-22.9817279;-43.4977846
64125;-22.983054;-43.4947869
64126;-22.9821187;-43.4960152
64127;-22.9836902;-43.4951326
64128;-22.9826563;-43.4965021
64129;-22.974899;-43.4942366
64130;-22.9754039;-43.4949842
64131;-22.9750143;-43.4951062
64132;-22.9749792;-43.4949977
64133;-22.973172;-43.494124
64134;-22.9736431;-43.4965454
64135;-22.9710391;-43.4885551
64136;-22.9716691;-43.4887003
64137;-22.9774732;-43.485453
64138;-22.9773069;-43.4859449
64139;-22.9770696;-43.4863803
64140;-22.9768795;-43.4868431
64141;-22.9760843;-43.4859044
64142;-22.9764473;-43.4856212
64143;-22.9768007;-43.4853427
64144;-22.9771818;-43.4850936
64145;-22.9777202;-43.4850025
64146;-22.9717836;-43.4802322
64147;-22.9664247;-43.4939329
64148;-22.788543;-43.1625531
64149;-22.9851281;-43.6550533
64150;-22.9858263;-43.6554553
64151;-22.9905815;-43.6596276
64152;-22.986251;-43.6640817
64153;-22.9860944;-43.6640164
64154;-22.9789857;-43.4499917
64155;-22.9776038;-43.4518482
64156;-22.9776591;-43.4518636
64157;-22.9807871;-43.4485701
64158;-22.8926105;-43.6950932
64159;-22.8797301;-43.7051462
64160;-22.9174781;-43.617207
64161;-22.9179152;-43.6172091
64162;-22.9137737;-43.6175506
64163;-22.9743161;-43.4959956
64164;-22.9740067;-43.4941779
64165;-22.9668357;-43.6128084
64166;-22.9667926;-43.6131131
64167;-22.9850815;-43.6073115
64168;-22.9905234;-43.2529415
64169;-22.9906042;-43.2534065
64170;-22.9738777;-43.6123069
64171;-22.9691641;-43.613365
64172;-22.9701593;-43.6135362
64173;-22.9708378;-43.4915585
64174;-22.9720398;-43.4917784
64175;-22.9687063;-43.4971792
64176;-22.8762574;-43.5780021
64177;-22.9695005;-43.6097802
64178;-22.9714453;-43.6101604
64179;-22.9742482;-43.6088723
64180;-22.9740296;-43.6064878
64181;-22.9710113;-43.4940281
64182;-22.9710465;-43.4959392
64183;-22.9697327;-43.4927072
64184;-22.9697848;-43.4939664
64185;-22.9709144;-43.4928493
64186;-22.9723281;-43.4929526
64187;-22.9767497;-43.4875681
64188;-22.9689714;-43.614486
64189;-22.969882;-43.607761
64190;-22.9714947;-43.6081213
64191;-22.9748488;-43.5961942
64192;-22.9665432;-43.5993759
64193;-22.9751672;-43.6126072
64194;-22.9776379;-43.235466
64195;-22.844002;-43.5503277
64196;-22.8487503;-43.5418279
64197;-22.8491743;-43.540037
64198;-22.9779422;-43.2262269
64199;-22.8561356;-43.5440339
64200;-22.8565835;-43.544066
64201;-22.8563709;-43.541656
64202;-22.847409;-43.5398219
64203;-22.978473;-43.2269306
64204;-22.9779004;-43.2261824
64205;-22.851057;-43.5409795
64206;-22.8521397;-43.5404711
64207;-22.8714958;-43.5844977
64208;-22.872323;-43.5850431
64209;-22.8703837;-43.5887155
64210;-22.8692351;-43.584999
64211;-22.8523271;-43.5403722
64212;-22.8522607;-43.539497
64213;-22.8542646;-43.5478594
64214;-22.8518498;-43.5460784
64215;-22.8528871;-43.5460495
64216;-22.9703402;-43.591163
64217;-22.9694619;-43.59093
64218;-22.9703883;-43.5915197
64219;-22.9703451;-43.5917303
64220;-22.969415;-43.5915264
64221;-22.9668025;-43.5923271
64222;-22.9675965;-43.5926302
64223;-22.969131;-43.5953874
64224;-22.9682263;-43.5953258
64225;-22.847308;-43.5419874
64226;-22.985493;-43.5782458
64227;-22.9857059;-43.576199
64228;-22.8519797;-43.5434323
64229;-22.8479344;-43.5449124
64230;-22.8485649;-43.5456526
64231;-22.8543341;-43.5506369
64232;-22.9489067;-43.5811865
64233;-22.9479656;-43.5878089
64234;-22.9482362;-43.5874259
64235;-22.8473381;-43.546118
64236;-22.8430293;-43.5467523
64237;-22.8455097;-43.548523
64238;-22.9589932;-43.5810347
64239;-22.9601178;-43.5843442
64240;-22.9582791;-43.5838091
64241;-22.9583797;-43.5833658
64242;-22.9582433;-43.5857657
64243;-22.8519215;-43.5475449
64244;-22.9677842;-43.5819899
64245;-22.9694372;-43.582164
64246;-22.9702044;-43.5901371
64247;-22.9737169;-43.5927058
64248;-22.973928;-43.5927447
64249;-22.9753079;-43.5938701
64250;-22.9744704;-43.5937057
64251;-22.9164403;-43.5826376
64252;-22.918921;-43.5815406
64253;-22.9589552;-43.5776219
64254;-22.9569355;-43.577939
64255;-22.9564206;-43.5782851
64256;-22.9568497;-43.5771699
64257;-22.9571652;-43.5770077
64258;-22.9599381;-43.5783246
64259;-22.9629675;-43.5816363
64260;-22.9636439;-43.5818195
64261;-22.9591789;-43.586739
64262;-22.9588556;-43.5868214
64263;-22.9592324;-43.5874924
64264;-22.9851936;-43.577823
64265;-22.8755159;-43.5804652
64266;-22.9529029;-43.5828964
64267;-22.9724623;-43.611006
64268;-22.9755032;-43.5963202
64269;-22.970234;-43.5960567
64270;-22.8533191;-43.5458029
64271;-22.8431838;-43.5497363
64272;-22.8431961;-43.5518472
64273;-22.9133951;-43.5801063
64274;-22.9174128;-43.5827073
64275;-22.9188912;-43.5818126
64276;-22.9519447;-43.5765879
64277;-22.9713502;-43.586956
64278;-22.97083;-43.5887257
64279;-22.9779177;-43.5842966
64280;-22.9789281;-43.5869405
64281;-22.9791366;-43.5871891
64282;-22.9806661;-43.5807024
64283;-22.9803636;-43.5773885
64284;-22.9804587;-43.5777761
64285;-22.9793537;-43.5826014
64286;-22.9707847;-43.577072
64287;-22.9722414;-43.5768189
64288;-22.9711551;-43.5784574
64289;-22.9722855;-43.5788899
64290;-22.969403;-43.5793224
64291;-22.9840232;-43.5854794
64292;-22.9755298;-43.5881549
64293;-22.9523176;-43.5945131
64294;-22.9495566;-43.5920279
64295;-22.9503602;-43.5923016
64296;-22.9510888;-43.580296
64297;-22.9618128;-43.5906761
64298;-22.9626634;-43.591859
64299;-22.9513173;-43.5892868
64300;-22.9491759;-43.58961
64301;-22.9496764;-43.5908461
64302;-22.948828;-43.5908961
64303;-22.9487437;-43.5916632
64304;-22.9491036;-43.5909389
64305;-22.9490364;-43.5915573
64306;-22.9490469;-43.5914379
64307;-22.9495917;-43.5915177
64308;-22.9737629;-43.5800265
64309;-22.9721713;-43.5803081
64310;-22.972401;-43.5778485
64311;-22.9742898;-43.5776163
64312;-22.974542;-43.5785405
64313;-22.9746248;-43.5774033
64314;-22.9723863;-43.5782705
64315;-22.9751331;-43.5882326
64316;-22.9751223;-43.5869265
64317;-22.9737818;-43.5871351
64318;-22.9734278;-43.5871943
64319;-22.9830947;-43.5863189
64320;-22.982342;-43.5867956
64321;-22.9807927;-43.5826631
64322;-22.9810209;-43.5833083
64323;-22.9800735;-43.5813944
64324;-22.9788795;-43.5816789
64325;-22.9797957;-43.5819134
64326;-22.979787;-43.5829112
64327;-22.9794463;-43.5820435
64328;-22.9796092;-43.5825102
64329;-22.9812217;-43.5813636
64330;-22.9799278;-43.582411
64331;-22.9713687;-43.5777721
64332;-22.9680423;-43.5776755
64333;-22.9695981;-43.577752
64334;-22.9690855;-43.5785753
64335;-22.9702081;-43.5786572
64336;-22.9690638;-43.5869165
64337;-22.9323828;-43.243112
64338;-22.935122;-43.2445606
64339;-22.9349499;-43.244668
64340;-22.9337955;-43.2434776
64341;-22.9268263;-43.2339907
64342;-22.9332295;-43.2416883
64343;-22.9287367;-43.2367647
64344;-22.9346097;-43.2413471
64345;-22.9289849;-43.5872228
64346;-22.9296301;-43.5870901
64347;-22.9290965;-43.5872
64348;-22.9297845;-43.587471
64349;-22.9292373;-43.5875997
64350;-22.9560498;-43.5775402
64351;-22.9604815;-43.5861982
64352;-22.9506871;-43.592892
64353;-22.9268377;-43.212251
64354;-22.9828593;-43.2510232
64355;-23.0100988;-43.3597979
64356;-22.973111;-43.59318
64357;-23.0035729;-43.3571389
64358;-23.0081298;-43.3502766
64359;-23.0101329;-43.3490448
64360;-23.0098419;-43.3480744
64361;-23.0094654;-43.3487688
64362;-23.0093506;-43.3472469
64363;-23.0098364;-43.3472188
64364;-23.0101637;-43.3472134
64365;-23.0099296;-43.3445835
64366;-23.0087618;-43.3455585
64367;-22.9828669;-43.2155056
64368;-22.9808787;-43.2133134
64369;-22.9871588;-43.2225979
64370;-22.9149478;-43.4217218
64371;-22.8993507;-43.3416991
64372;-22.8918432;-43.333733
64373;-22.8915504;-43.3333531
64374;-22.8921533;-43.3359522
64375;-22.9131598;-43.3415888
64376;-22.9243602;-43.3427442
64377;-22.9247604;-43.3427951
64378;-22.898212;-43.3286659
64379;-22.8914566;-43.3247157
64380;-22.9982521;-43.3301269
64381;-22.9979955;-43.3318895
64382;-22.9983311;-43.3326891
64383;-22.9983623;-43.3326299
64384;-22.8921929;-43.3318028
64385;-22.8915838;-43.3351294
64386;-22.9017607;-43.3418329
64387;-22.9249353;-43.4293842
64388;-22.9230788;-43.3397054
64389;-22.9233176;-43.339281
64390;-22.9230306;-43.3393183
64391;-22.9228119;-43.3397502
64392;-22.9244268;-43.4262005
64393;-22.9144488;-43.4285065
64394;-22.9160629;-43.4300709
64395;-22.8937094;-43.3422916
64396;-22.8992924;-43.3274536
64397;-22.8996;-43.3279491
64398;-22.9231294;-43.3401109
64399;-22.9235716;-43.3410792
64400;-22.983633;-43.3281831
64401;-22.9857346;-43.3296995
64402;-22.9903604;-43.3245997
64403;-22.9881147;-43.3302337
64404;-22.9874253;-43.3289558
64405;-22.9995267;-43.3328205
64406;-22.9995762;-43.3328287
64407;-23.021663;-43.5211513
64408;-23.0212856;-43.5228485
64409;-22.9140924;-43.4227005
64410;-22.9151934;-43.4219097
64411;-22.9153141;-43.4217521
64412;-22.9650405;-43.3508869
64413;-22.9665775;-43.3512475
64414;-22.9832391;-43.535806
64415;-22.9787252;-43.5294534
64416;-22.9783795;-43.5310614
64417;-22.9705563;-43.3515117
64418;-22.9709158;-43.3509185
64419;-22.9696483;-43.3500423
64420;-22.9729157;-43.3523099
64421;-22.963534;-43.3486095
64422;-22.9647157;-43.3487302
64423;-22.9642428;-43.350825
64424;-22.9840602;-43.3596776
64425;-22.9649503;-43.34325
64426;-23.0047439;-43.3586439
64427;-22.9348966;-43.2326093
64428;-23.0065459;-43.3433228
64429;-23.0071515;-43.3433175
64430;-23.0102228;-43.3436273
64431;-23.0093928;-43.3435987
64432;-23.0102243;-43.34349
64433;-23.0094007;-43.3434647
64434;-23.0092662;-43.3436167
64435;-23.0086371;-43.3439679
64436;-23.0092714;-43.3434325
64437;-23.0078953;-43.3433347
64438;-23.004533;-43.3423999
64439;-22.9450233;-43.2044563
64440;-22.8752652;-43.5154541
64441;-22.8753782;-43.5166781
64442;-22.8766256;-43.5128814
64443;-22.8770749;-43.4999155
64444;-22.8755654;-43.5047621
64445;-22.8755262;-43.5046322
64446;-22.9980581;-43.3318963
64447;-22.9981437;-43.3307033
64448;-22.9996505;-43.3318128
64449;-22.999596;-43.3318088
64450;-22.9823934;-43.3407359
64451;-22.8782177;-43.504867
64452;-22.8772592;-43.5044224
64453;-22.935314;-43.2333744
64454;-22.8828906;-43.509308
64455;-22.8817415;-43.5062905
64456;-22.8832793;-43.5053599
64457;-22.874795;-43.5121827
64458;-22.8752791;-43.5129474
64459;-22.875984;-43.5125474
64460;-22.8754948;-43.5111413
64461;-22.8755673;-43.5112453
64462;-22.8763091;-43.5123396
64463;-22.8769702;-43.511874
64464;-22.8766472;-43.5121029
64465;-22.9553168;-43.3371825
64466;-22.9460428;-43.3384292
64467;-22.9461702;-43.3398341
64468;-22.957658;-43.3302082
64469;-22.9576137;-43.3305088
64470;-22.9578116;-43.3300332
64471;-22.9604951;-43.3292104
64472;-22.9605501;-43.3298931
64473;-22.960742;-43.3290643
64474;-22.9607386;-43.3298455
64475;-22.9601635;-43.3287692
64476;-22.9315632;-43.3367478
64477;-22.9994086;-43.4292093
64478;-22.9982985;-43.4296897
64479;-22.989021;-43.4287316
64480;-22.9888245;-43.4312926
64481;-22.9935895;-43.4353393
64482;-22.9939394;-43.4368622
64483;-22.9314383;-43.2164772
64484;-22.9530546;-43.3380943
64485;-23.0009292;-43.4367339
64486;-23.0002748;-43.4369176
64487;-23.0023933;-43.436877
64488;-23.0017416;-43.4371438
64489;-23.001702;-43.4369721
64490;-23.0016302;-43.4356497
64491;-23.0016663;-43.4357822
64492;-23.0012207;-43.4359201
64493;-23.0009601;-43.4349673
64494;-22.9888363;-43.439246
64495;-22.9941518;-43.4337133
64496;-22.9935166;-43.434009
64497;-22.9942246;-43.4339641
64498;-22.9665361;-43.3515627
64499;-22.9650417;-43.3513883
64500;-22.9650294;-43.3516619
64501;-22.988908;-43.4337267
64502;-22.9889877;-43.433913
64503;-22.8921249;-43.3224888
64504;-22.8917926;-43.3227342
64505;-22.8915257;-43.3221106
64506;-22.8917153;-43.3219497
64507;-22.8917444;-43.3224425
64508;-22.8915343;-43.323331
64509;-22.8983831;-43.3150034
64510;-22.906363;-43.3103165
64511;-22.9003598;-43.3139161
64512;-22.930859;-43.3337836
64513;-22.9314372;-43.3330099
64514;-22.9283455;-43.3420314
64515;-22.927534;-43.3415312
64516;-22.9295115;-43.3385552
64517;-22.929945;-43.3383916
64518;-22.929861;-43.3381167
64519;-22.9301389;-43.3390152
64520;-22.9292357;-43.3391898
64521;-22.9289952;-43.3378619
64522;-22.9292509;-43.3385271
64523;-22.9292682;-43.3392942
64524;-22.9387309;-43.5767076
64525;-22.9358945;-43.5774408
64526;-22.9353412;-43.5775629
64527;-22.93575;-43.5775079
64528;-22.9357539;-43.5780532
64529;-22.9360699;-43.577477
64530;-22.9367469;-43.5779576
64531;-22.8932325;-43.3043913
64532;-22.8937743;-43.3043638
64533;-22.9065681;-43.3131883
64534;-22.9062074;-43.3130743
64535;-22.9069362;-43.3151087
64536;-22.9066818;-43.3143979
64537;-22.9044639;-43.3049979
64538;-22.9023062;-43.3098904
64539;-22.9069758;-43.3047581
64540;-22.8953333;-43.3157763
64541;-22.8958549;-43.3157643
64542;-22.8980687;-43.3137971
64543;-22.8982468;-43.3132061
64544;-22.9442854;-43.5925832
64545;-22.9456365;-43.5901102
64546;-22.942835;-43.3306806
64547;-22.9418067;-43.3312516
